,Event_ID,Year,Country_Code,Country_Name,Latitude,Longitude,Type,Death_Toll,Severity
1029,2029,1923,JPN,Japan,36.204824,138.252924,Earthquake,143000,Very High Risk
1030,2030,2011,IND,India,20.593684,78.96288,Extreme temperature ,80,Medium Risk
1031,2031,2000,SGP,Singapore,1.352083,103.819836,Epidemic,2,Very Low Risk
1032,2032,1982,BGD,Bangladesh,23.684994,90.356331,Flood,20,Very High Risk
1033,2033,1997,CHN,China,35.86166,104.195397,Drought,20,Medium Risk
1034,2034,2001,TZA,Tanzania,-6.369028,34.888822,Flood,5,High Risk
1035,2035,2012,TCD,Chad,15.454166,18.732207,Drought,20,Very High Risk
1036,2036,2019,IRN,Iran,32.427908,53.688046,Earthquake,1,Low Risk
1037,2037,2002,PAK,Pakistan,30.375321,69.345116,Flood,22,Medium Risk
1038,2038,1984,SWZ,Swaziland,-26.522503,31.465866,Storm,53,Medium Risk
1039,2039,2011,IDN,Indonesia,-0.789275,113.921327,Flood,20,Very High Risk
1040,2040,2007,USA,United States,37.09024,-95.712891,Storm,65,Low Risk
1041,2041,2019,ZAF,South Africa,-30.559482,22.937506,Flood,2,Medium Risk
1042,2042,2019,TUR,Turkey,38.963745,35.243322,Flood,10,Low Risk
1043,2043,1996,RUS,Russia,61.52401,105.318756,Flood,4,Low Risk
1044,2044,1997,MYS,Malaysia,4.210484,101.975766,Epidemic,50,Medium Risk
1045,2045,1980,TGO,Togo,8.619543,0.824782,Drought,20,High Risk
1046,2046,2008,PRT,Portugal,39.399872,-8.224454,Flood,2,Low Risk
1047,2047,2012,COL,Colombia,4.570868,-74.297333,Flood,12,Medium Risk
1048,2048,2008,PHL,Philippines,12.879721,121.774017,Landslide,24,Very High Risk
1049,2049,1999,ATG,Antigua and Barbuda,17.060816,-61.796428,Storm,1,
1050,2050,2003,MEX,Mexico,23.634501,-102.552784,Storm,2,Medium Risk
1051,2051,2008,ZAF,South Africa,-30.559482,22.937506,Flood,11,Medium Risk
1052,2052,1998,PER,Peru,-9.189967,-75.015152,Epidemic,16,Medium Risk
1053,2053,2014,USA,United States,37.09024,-95.712891,Storm,40,Low Risk
1054,2054,1989,VUT,Vanuatu,-15.376706,166.959158,Epidemic,12,Very High Risk
1055,2055,1994,CHN,China,35.86166,104.195397,Storm,47,Medium Risk
1056,2056,1985,BRA,Brazil,-14.235004,-51.92528,Drought,20,Low Risk
1057,2057,2009,IND,India,20.593684,78.96288,Epidemic,311,Medium Risk
1058,2058,2012,UKR,Ukraine,48.379433,31.16558,Extreme temperature ,112,Very Low Risk
1059,2059,1990,CRI,Costa Rica,9.748917,-83.753428,Earthquake,20,Very High Risk
1060,2060,1980,PHL,Philippines,12.879721,121.774017,Storm,4,Very High Risk
1061,2061,2021,HTI,Haiti,18.971187,-72.285215,Storm,20,Very High Risk
1062,2062,1990,MOZ,Mozambique,-18.665695,35.529562,Drought,20,High Risk
1063,2063,2008,PHL,Philippines,12.879721,121.774017,Storm,38,Very High Risk
1064,2064,2019,HND,Honduras,15.199999,-86.241905,Epidemic,128,Very High Risk
1065,2065,2014,LKA,Sri Lanka,7.873054,80.771797,Drought,20,High Risk
1066,2066,2017,BGD,Bangladesh,23.684994,90.356331,Epidemic,15,Very High Risk
1067,2067,1996,TZA,Tanzania,-6.369028,34.888822,Drought,20,High Risk
1068,2068,2011,JPN,Japan,36.204824,138.252924,Earthquake,2,Very High Risk
1069,2069,1989,CHN,China,35.86166,104.195397,Storm,157,Medium Risk
1070,2070,2003,KAZ,Kazakhstan,48.019573,66.923684,Earthquake,3,Low Risk
1071,2071,1998,AFG,Afghanistan,33.93911,67.709953,Epidemic,173,Very High Risk
1072,2072,2008,HTI,Haiti,18.971187,-72.285215,Storm,10,Very High Risk
1073,2073,1914,PER,Peru,-9.189967,-75.015152,Earthquake,34,Medium Risk
1074,2074,1990,CHL,Chile,-35.675147,-71.542969,Flood,20,Very High Risk
1075,2075,2009,IDN,Indonesia,-0.789275,113.921327,Earthquake,20,Very High Risk
1076,2076,1965,TWN,Taiwan,23.69781,120.960515,Storm,31,
1077,2077,2011,TCD,Chad,15.454166,18.732207,Epidemic,124,Very High Risk
1078,2078,1992,USA,United States,37.09024,-95.712891,Storm,20,Low Risk
1079,2079,2004,KHM,Cambodia,12.565679,104.990963,Flood,20,Very High Risk
1080,2080,2008,CHN,China,35.86166,104.195397,Earthquake,87476,Medium Risk
1081,2081,1993,IDN,Indonesia,-0.789275,113.921327,Volcanic activity,2,Very High Risk
1082,2082,2010,BFA,Burkina Faso,12.238333,-1.561593,Epidemic,841,High Risk
1083,2083,1980,SDN,Sudan,12.862807,30.217636,Drought,20,High Risk
1084,2084,2000,BGD,Bangladesh,23.684994,90.356331,Earthquake,20,Very High Risk
1085,2085,2011,USA,United States,37.09024,-95.712891,Storm,15,Low Risk
1086,2086,1973,ECU,Ecuador,-1.831239,-78.183406,Flood,20,High Risk
1087,2087,2000,MLI,Mali,17.570692,-3.996166,Flood,15,High Risk
1088,2088,2020,MLI,Mali,17.570692,-3.996166,Drought,20,High Risk
1089,2089,2018,USA,United States,37.09024,-95.712891,Wildfire,14,Low Risk
1090,2090,1949,CHL,Chile,-35.675147,-71.542969,Earthquake,6,Very High Risk
1091,2091,1985,IND,India,20.593684,78.96288,Epidemic,1000,Medium Risk
1092,2092,1977,PHL,Philippines,12.879721,121.774017,Flood,10,Very High Risk
1093,2093,1990,SUN,Soviet Union,0.0,0.0,Earthquake,20,
1094,2094,2013,USA,United States,37.09024,-95.712891,Wildfire,1,Low Risk
1095,2095,2014,CHN,China,35.86166,104.195397,Earthquake,731,Medium Risk
1096,2096,1973,HKG,"Hong Kong S.A.R., China",22.396428,114.109497,Wildfire,20,
1097,2097,1925,TKL,Tokelau,-8.967363,-171.855881,Storm,20,
1098,2098,1994,BGD,Bangladesh,23.684994,90.356331,Storm,130,Very High Risk
1099,2099,1996,USA,United States,37.09024,-95.712891,Storm,6,Low Risk
1100,2100,2012,PHL,Philippines,12.879721,121.774017,Flood,112,Very High Risk
1101,2101,2021,IDN,Indonesia,-0.789275,113.921327,Flood,20,Very High Risk
1102,2102,1991,USA,United States,37.09024,-95.712891,Storm,20,Low Risk
1103,2103,1991,MMR,Myanmar,21.913965,95.956223,Earthquake,20,High Risk
1104,2104,2007,ARG,Argentina,-38.416097,-63.616672,Flood,5,Low Risk
1105,2105,2017,VNM,Vietnam,14.058324,108.277199,Storm,14,Very High Risk
1106,2106,1998,PER,Peru,-9.189967,-75.015152,Landslide,14,Medium Risk
1107,2107,1993,CHN,China,35.86166,104.195397,Storm,10,Medium Risk
1108,2108,2019,USA,United States,37.09024,-95.712891,Storm,5,Low Risk
1109,2109,2012,IND,India,20.593684,78.96288,Mass movement (dry),16,Medium Risk
1110,2110,2002,PER,Peru,-9.189967,-75.015152,Storm,59,Medium Risk
1111,2111,1985,IND,India,20.593684,78.96288,Extreme temperature ,103,Medium Risk
1112,2112,1970,HKG,"Hong Kong S.A.R., China",22.396428,114.109497,Flood,20,
1113,2113,1999,DEU,Germany,51.165691,10.451526,Flood,7,Very Low Risk
1114,2114,2007,THA,Thailand,15.870032,100.992541,Flood,38,Medium Risk
1115,2115,1983,IND,India,20.593684,78.96288,Storm,100,Medium Risk
1116,2116,1990,AUT,Austria,47.516231,14.550072,Storm,20,Very Low Risk
1117,2117,2007,ZWE,Zimbabwe,-19.015438,29.154857,Storm,20,High Risk
1118,2118,2014,IND,India,20.593684,78.96288,Landslide,151,Medium Risk
1119,2119,1994,PHL,Philippines,12.879721,121.774017,Storm,15,Very High Risk
1120,2120,2000,CHN,China,35.86166,104.195397,Storm,9,Medium Risk
1121,2121,2017,MTQ,Martinique,14.641528,-61.024174,Storm,20,
1122,2122,1954,USA,United States,37.09024,-95.712891,Storm,60,Low Risk
1123,2123,2019,LBN,Lebanon,33.854721,35.862285,Storm,3,Low Risk
1124,2124,1990,IDN,Indonesia,-0.789275,113.921327,Earthquake,5,Very High Risk
1125,2125,1939,GHA,Ghana,7.946527,-1.023194,Earthquake,22,High Risk
1126,2126,2010,IND,India,20.593684,78.96288,Flood,27,Medium Risk
1127,2127,1993,FRA,France,46.227638,2.213749,Flood,4,Very Low Risk
1128,2128,1981,KOR,South Korea,35.907757,127.766922,Landslide,20,Low Risk
1129,2129,1946,PER,Peru,-9.189967,-75.015152,Earthquake,1400,Medium Risk
1130,2130,1967,IDN,Indonesia,-0.789275,113.921327,Flood,20,Very High Risk
1131,2131,2016,HTI,Haiti,18.971187,-72.285215,Flood,5,Very High Risk
1132,2132,2020,BIH,Bosnia and Herzegovina,43.915886,17.679076,Flood,20,Medium Risk
1133,2133,1970,VNM,Vietnam,14.058324,108.277199,Flood,237,Very High Risk
1134,2134,1970,NER,Niger,17.607789,8.081666,Epidemic,319,Very High Risk
1135,2135,2011,BEL,Belgium,50.503887,4.469936,Flood,20,Very Low Risk
1136,2136,2011,PHL,Philippines,12.879721,121.774017,Earthquake,20,Very High Risk
1137,2137,2007,FJI,Fiji,-16.578193,179.414413,Flood,1,Very High Risk
1138,2138,2005,ROU,Romania,45.943161,24.96676,Flood,24,Medium Risk
1139,2139,1977,IRN,Iran,32.427908,53.688046,Earthquake,167,Low Risk
1140,2140,2008,KEN,Kenya,-0.023559,37.906193,Flood,3,Medium Risk
1141,2141,2011,SEN,Senegal,14.497401,-14.452362,Flood,20,Very High Risk
1142,2142,1996,COL,Colombia,4.570868,-74.297333,Flood,12,Medium Risk
1143,2143,2008,USA,United States,37.09024,-95.712891,Storm,7,Low Risk
1144,2144,2002,COD,Congo,-4.038333,21.758664,Epidemic,24,Medium Risk
1145,2145,1966,USA,United States,37.09024,-95.712891,Storm,37,Low Risk
1146,2146,2000,ESP,Spain,40.463667,-3.74922,Wildfire,20,Very Low Risk
1147,2147,1926,USA,United States,37.09024,-95.712891,Storm,243,Low Risk
1148,2148,2013,BGD,Bangladesh,23.684994,90.356331,Storm,17,Very High Risk
1149,2149,2011,IDN,Indonesia,-0.789275,113.921327,Flood,10,Very High Risk
1150,2150,2010,AFG,Afghanistan,33.93911,67.709953,Flood,70,Very High Risk
1151,2151,2017,COD,Congo,-4.038333,21.758664,Epidemic,43,Medium Risk
1152,2152,2017,HRV,Croatia,45.1,15.2,Storm,20,Low Risk
1153,2153,1991,IND,India,20.593684,78.96288,Epidemic,185,Medium Risk
1154,2154,1970,CYP,Cyprus,35.126413,33.429859,Epidemic,20,Very Low Risk
1155,2155,2008,BRA,Brazil,-14.235004,-51.92528,Flood,151,Low Risk
1156,2156,2009,AFG,Afghanistan,33.93911,67.709953,Landslide,10,Very High Risk
1157,2157,2005,HUN,Hungary,47.162494,19.503304,Flood,20,Medium Risk
1158,2158,2017,IDN,Indonesia,-0.789275,113.921327,Flood,4,Very High Risk
1159,2159,1965,CHL,Chile,-35.675147,-71.542969,Earthquake,400,Very High Risk
1160,2160,2009,TON,Tonga,-21.178986,-175.198242,Earthquake,9,Very High Risk
1161,2161,1978,MRT,Mauritania,21.00789,-10.940835,Drought,20,High Risk
1162,2162,2017,IND,India,20.593684,78.96288,Landslide,28,Medium Risk
1163,2163,1927,USA,United States,37.09024,-95.712891,Storm,87,Low Risk
1164,2164,2008,JAM,Jamaica,18.109581,-77.297508,Storm,1,Very High Risk
1165,2165,1996,USA,United States,37.09024,-95.712891,Wildfire,1,Low Risk
1166,2166,1994,IND,India,20.593684,78.96288,Storm,208,Medium Risk
1167,2167,2010,PAN,Panama,8.537981,-80.782127,Flood,13,Medium Risk
1168,2168,1909,IDN,Indonesia,-0.789275,113.921327,Epidemic,40,Very High Risk
1169,2169,2019,ITA,Italy,41.87194,12.56738,Storm,20,Low Risk
1170,2170,1979,PHL,Philippines,12.879721,121.774017,Storm,6,Very High Risk
1171,2171,1996,ITA,Italy,41.87194,12.56738,Flood,20,Low Risk
1172,2172,1989,PER,Peru,-9.189967,-75.015152,Flood,38,Medium Risk
1173,2173,2009,PHL,Philippines,12.879721,121.774017,Storm,29,Very High Risk
1174,2174,1986,USA,United States,37.09024,-95.712891,Earthquake,20,Low Risk
1175,2175,2002,MKD,Macedonia,41.608635,21.745275,Flood,20,Medium Risk
1176,2176,2021,TZA,Tanzania,-6.369028,34.888822,Storm,20,High Risk
1177,2177,2005,HND,Honduras,15.199999,-86.241905,Flood,8,Very High Risk
1178,2178,1995,UKR,Ukraine,48.379433,31.16558,Epidemic,204,Very Low Risk
1179,2179,2001,ESP,Spain,40.463667,-3.74922,Epidemic,2,Very Low Risk
1180,2180,1985,BRA,Brazil,-14.235004,-51.92528,Flood,100,Low Risk
1181,2181,2016,MLI,Mali,17.570692,-3.996166,Flood,13,High Risk
1182,2182,2010,HND,Honduras,15.199999,-86.241905,Epidemic,67,Very High Risk
1183,2183,1950,JPN,Japan,36.204824,138.252924,Storm,509,Very High Risk
1184,2184,2012,IDN,Indonesia,-0.789275,113.921327,Storm,5,Very High Risk
1185,2185,2019,LKA,Sri Lanka,7.873054,80.771797,Drought,20,High Risk
1186,2186,1999,AUS,Australia,-25.274398,133.775136,Storm,20,Low Risk
1187,2187,2010,LUX,Luxembourg,49.815273,6.129583,Storm,20,Very Low Risk
1188,2188,2017,AGO,Angola,-11.202692,17.873887,Drought,20,Medium Risk
1189,2189,2005,JPN,Japan,36.204824,138.252924,Flood,20,Very High Risk
1190,2190,1989,USA,United States,37.09024,-95.712891,Storm,23,Low Risk
1191,2191,2021,IRN,Iran,32.427908,53.688046,Earthquake,20,Low Risk
1192,2192,2021,HTI,Haiti,18.971187,-72.285215,Flood,10,Very High Risk
1193,2193,2009,MEX,Mexico,23.634501,-102.552784,Epidemic,20,Medium Risk
1194,2194,1992,BRA,Brazil,-14.235004,-51.92528,Flood,25,Low Risk
1195,2195,2007,HND,Honduras,15.199999,-86.241905,Flood,1,Very High Risk
1196,2196,1983,PNG,Papua New Guinea,-6.314993,143.95555,Flood,11,Very High Risk
1197,2197,2019,SLV,El Salvador,13.794185,-88.89653,Epidemic,5,Very High Risk
1198,2198,1999,IND,India,20.593684,78.96288,Extreme temperature ,140,Medium Risk
1199,2199,1998,USA,United States,37.09024,-95.712891,Flood,20,Low Risk
1200,2200,1978,PHL,Philippines,12.879721,121.774017,Storm,340,Very High Risk
1201,2201,2008,PHL,Philippines,12.879721,121.774017,Storm,1,Very High Risk
1202,2202,1992,ITA,Italy,41.87194,12.56738,Flood,20,Low Risk
1203,2203,2009,NPL,Nepal,28.394857,84.124008,Flood,30,Medium Risk
1204,2204,2017,HND,Honduras,15.199999,-86.241905,Flood,7,Very High Risk
1205,2205,1984,SWZ,Swaziland,-26.522503,31.465866,Drought,20,Medium Risk
1206,2206,2003,CAF,Central African Republic,6.611111,20.939444,Epidemic,23,Medium Risk
1207,2207,2005,FRA,France,46.227638,2.213749,Extreme temperature ,2,Very Low Risk
1208,2208,1923,MMR,Myanmar,21.913965,95.956223,Storm,6,High Risk
1209,2209,2017,AFG,Afghanistan,33.93911,67.709953,Storm,36,Very High Risk
1210,2210,1968,SLB,Solomon Islands,-9.64571,160.156194,Storm,1,Very High Risk
1211,2211,1998,HND,Honduras,15.199999,-86.241905,Storm,14600,Very High Risk
1212,2212,2004,AGO,Angola,-11.202692,17.873887,Flood,20,Medium Risk
1213,2213,1982,JPN,Japan,36.204824,138.252924,Storm,26,Very High Risk
1214,2214,1991,NZL,New Zealand,-40.900557,174.885971,Flood,20,Low Risk
1215,2215,2003,IND,India,20.593684,78.96288,Storm,20,Medium Risk
1216,2216,2013,PAK,Pakistan,30.375321,69.345116,Earthquake,22,Medium Risk
1217,2217,2006,TZA,Tanzania,-6.369028,34.888822,Epidemic,15,High Risk
1218,2218,2006,HUN,Hungary,47.162494,19.503304,Storm,5,Medium Risk
1219,2219,2001,NGA,Nigeria,9.081999,8.675277,Epidemic,16,High Risk
1220,2220,2020,TUR,Turkey,38.963745,35.243322,Earthquake,115,Low Risk
1221,2221,2019,IRQ,Iraq,33.223191,43.679291,Flood,10,Low Risk
1222,2222,2018,SDN,Sudan,12.862807,30.217636,Flood,23,High Risk
1223,2223,1902,GTM,Guatemala,15.783471,-90.230759,Earthquake,2000,Very High Risk
1224,2224,2004,USA,United States,37.09024,-95.712891,Storm,10,Low Risk
1225,2225,1999,ITA,Italy,41.87194,12.56738,Landslide,1,Low Risk
1226,2226,2007,ALB,Albania,41.153332,20.168331,Wildfire,20,High Risk
1227,2227,2007,CHN,China,35.86166,104.195397,Storm,20,Medium Risk
1228,2228,1982,PHL,Philippines,12.879721,121.774017,Storm,70,Very High Risk
1229,2229,2010,GIN,Guinea,9.945587,-9.696645,Flood,1,High Risk
1230,2230,2012,CHN,China,35.86166,104.195397,Flood,20,Medium Risk
1231,2231,2007,COL,Colombia,4.570868,-74.297333,Flood,146,Medium Risk
1232,2232,1978,IND,India,20.593684,78.96288,Storm,26,Medium Risk
1233,2233,2007,RUS,Russia,61.52401,105.318756,Earthquake,2,Low Risk
1234,2234,1995,SLV,El Salvador,13.794185,-88.89653,Epidemic,5,Very High Risk
1235,2235,2002,IND,India,20.593684,78.96288,Epidemic,44,Medium Risk
1236,2236,1969,TUR,Turkey,38.963745,35.243322,Earthquake,53,Low Risk
1237,2237,2017,GRC,Greece,39.074208,21.824312,Flood,23,Medium Risk
1238,2238,2013,CHN,China,35.86166,104.195397,Earthquake,20,Medium Risk
1239,2239,2020,PAK,Pakistan,30.375321,69.345116,Flood,410,Medium Risk
1240,2240,2008,BOL,Bolivia,-16.290154,-63.588653,Epidemic,27,Low Risk
1241,2241,1983,VNM,Vietnam,14.058324,108.277199,Storm,76,Very High Risk
1242,2242,2017,IRN,Iran,32.427908,53.688046,Earthquake,3,Low Risk
1243,2243,2001,ROU,Romania,45.943161,24.96676,Flood,7,Medium Risk
1244,2244,1991,PNG,Papua New Guinea,-6.314993,143.95555,Landslide,200,Very High Risk
1245,2245,2007,FJI,Fiji,-16.578193,179.414413,Storm,20,Very High Risk
1246,2246,1980,JPN,Japan,36.204824,138.252924,Storm,7,Very High Risk
1247,2247,1980,MUS,Mauritius,-20.348404,57.552152,Epidemic,20,Very High Risk
1248,2248,2003,IND,India,20.593684,78.96288,Flood,67,Medium Risk
1249,2249,1968,IRQ,Iraq,33.223191,43.679291,Flood,20,Low Risk
1250,2250,1998,ZWE,Zimbabwe,-19.015438,29.154857,Epidemic,12,High Risk
1251,2251,2009,KHM,Cambodia,12.565679,104.990963,Storm,17,Very High Risk
1252,2252,1987,LKA,Sri Lanka,7.873054,80.771797,Epidemic,53,High Risk
1253,2253,1990,JPN,Japan,36.204824,138.252924,Storm,20,Very High Risk
1254,2254,2003,CHN,China,35.86166,104.195397,Wildfire,20,Medium Risk
1255,2255,2021,KGZ,Kyrgyzstan,41.20438,74.766098,Landslide,15,High Risk
1256,2256,1998,IDN,Indonesia,-0.789275,113.921327,Epidemic,672,Very High Risk
1257,2257,2020,LSO,Lesotho,-29.609988,28.233608,Drought,20,Medium Risk
1258,2258,1999,CHN,China,35.86166,104.195397,Storm,30,Medium Risk
1259,2259,1955,PHL,Philippines,12.879721,121.774017,Earthquake,400,Very High Risk
1260,2260,2009,GTM,Guatemala,15.783471,-90.230759,Mass movement (dry),36,Very High Risk
1261,2261,2009,GAB,Gabon,-0.803689,11.609444,Storm,20,Medium Risk
1262,2262,2001,SYR,Syrian Arab Republic,34.802075,38.996815,Storm,27,Medium Risk
1263,2263,1985,SUN,Soviet Union,0.0,0.0,Earthquake,29,
1264,2264,2009,COD,Congo,-4.038333,21.758664,Wildfire,20,Medium Risk
1265,2265,2011,IDN,Indonesia,-0.789275,113.921327,Flood,20,Very High Risk
1266,2266,2007,IND,India,20.593684,78.96288,Flood,16,Medium Risk
1267,2267,1998,MOZ,Mozambique,-18.665695,35.529562,Epidemic,109,High Risk
1268,2268,2000,SLV,El Salvador,13.794185,-88.89653,Epidemic,24,Very High Risk
1269,2269,2005,IND,India,20.593684,78.96288,Flood,10,Medium Risk
1270,2270,2015,ZAF,South Africa,-30.559482,22.937506,Drought,20,Medium Risk
1271,2271,2017,NPL,Nepal,28.394857,84.124008,Landslide,11,Medium Risk
1272,2272,1996,PHL,Philippines,12.879721,121.774017,Flood,20,Very High Risk
1273,2273,2005,DOM,Dominican Republic,18.735693,-70.162651,Wildfire,20,Very High Risk
1274,2274,1995,NPL,Nepal,28.394857,84.124008,Landslide,85,Medium Risk
1275,2275,1987,YMN,Yemen Arab Rep,0.0,0.0,Insect infestation,20,
1276,2276,2007,NIC,Nicaragua,12.865416,-85.207229,Flood,10,Very High Risk
1277,2277,2000,RUS,Russia,61.52401,105.318756,Flood,20,Low Risk
1278,2278,1999,CHE,Switzerland,46.818188,8.227512,Landslide,30,Very Low Risk
1279,2279,2000,AGO,Angola,-11.202692,17.873887,Flood,31,Medium Risk
1280,2280,2016,PHL,Philippines,12.879721,121.774017,Storm,20,Very High Risk
1281,2281,2000,CHN,China,35.86166,104.195397,Earthquake,7,Medium Risk
1282,2282,1924,IND,India,20.593684,78.96288,Storm,1242,Medium Risk
1283,2283,1991,MDV,Maldives,3.202778,73.22068,Storm,20,
1284,2284,2010,ETH,Ethiopia,9.145,40.489673,Flood,19,Medium Risk
1285,2285,1963,ITA,Italy,41.87194,12.56738,Landslide,1917,Low Risk
1286,2286,2002,ARG,Argentina,-38.416097,-63.616672,Earthquake,20,Low Risk
1287,2287,2013,CHN,China,35.86166,104.195397,Storm,20,Medium Risk
1288,2288,2018,IND,India,20.593684,78.96288,Extreme temperature ,44,Medium Risk
1289,2289,2013,BWA,Botswana,-22.328474,24.684866,Flood,12,Low Risk
1290,2290,1982,YMD,Yemen P Dem Rep,0.0,0.0,Flood,482,
1291,2291,2005,TLS,Timor Leste,-8.874217,125.727539,Epidemic,22,Very High Risk
1292,2292,2005,COM,Comoros,-11.875001,43.872219,Volcanic activity,1,Medium Risk
1293,2293,1909,MAR,Morocco,31.791702,-7.09262,Earthquake,100,Medium Risk
1294,2294,2005,CRI,Costa Rica,9.748917,-83.753428,Flood,1,Very High Risk
1295,2295,2010,GRC,Greece,39.074208,21.824312,Flood,1,Medium Risk
1296,2296,2003,PHL,Philippines,12.879721,121.774017,Storm,8,Very High Risk
1297,2297,2008,AUT,Austria,47.516231,14.550072,Storm,4,Very Low Risk
1298,2298,1973,ESP,Spain,40.463667,-3.74922,Flood,500,Very Low Risk
1299,2299,2000,ECU,Ecuador,-1.831239,-78.183406,Landslide,14,High Risk
1300,2300,2009,LAO,Laos,19.85627,102.495496,Flood,10,Medium Risk
1301,2301,1994,UKR,Ukraine,48.379433,31.16558,Epidemic,71,Very Low Risk
1302,2302,2016,PAK,Pakistan,30.375321,69.345116,Flood,10,Medium Risk
1303,2303,2000,TCD,Chad,15.454166,18.732207,Epidemic,607,Very High Risk
1304,2304,2003,BEN,Benin,9.30769,2.315834,Epidemic,3,Very High Risk
1305,2305,2005,URY,Uruguay,-32.522779,-55.765835,Storm,7,Low Risk
1306,2306,2020,IND,India,20.593684,78.96288,Storm,90,Medium Risk
1307,2307,2001,HTI,Haiti,18.971187,-72.285215,Flood,26,Very High Risk
1308,2308,2006,SVK,Slovakia,48.669026,19.699024,Flood,1,Very Low Risk
1309,2309,1996,ROU,Romania,45.943161,24.96676,Epidemic,20,Medium Risk
1310,2310,1990,CMR,Cameroon,7.369722,12.354722,Epidemic,118,Very High Risk
1311,2311,1995,JPN,Japan,36.204824,138.252924,Flood,20,Very High Risk
1312,2312,2014,CHN,China,35.86166,104.195397,Earthquake,20,Medium Risk
1313,2313,1993,HKG,"Hong Kong S.A.R., China",22.396428,114.109497,Storm,20,
1314,2314,1969,BFA,Burkina Faso,12.238333,-1.561593,Epidemic,304,High Risk
1315,2315,2021,HTI,Haiti,18.971187,-72.285215,Earthquake,2577,Very High Risk
1316,2316,2000,USA,United States,37.09024,-95.712891,Drought,20,Low Risk
1317,2317,2018,YEM,Yemen,15.552727,48.516388,Storm,25,Medium Risk
1318,2318,2018,SLV,El Salvador,13.794185,-88.89653,Earthquake,20,Very High Risk
1319,2319,2003,HKG,"Hong Kong S.A.R., China",22.396428,114.109497,Storm,20,
1320,2320,1966,BGD,Bangladesh,23.684994,90.356331,Storm,850,Very High Risk
1321,2321,1967,IRQ,Iraq,33.223191,43.679291,Flood,20,Low Risk
1322,2322,1997,TZA,Tanzania,-6.369028,34.888822,Wildfire,20,High Risk
1323,2323,2015,CHN,China,35.86166,104.195397,Flood,14,Medium Risk
1324,2324,1993,CHN,China,35.86166,104.195397,Storm,31,Medium Risk
1325,2325,1995,CUB,Cuba,21.521757,-77.781167,Storm,20,Medium Risk
1326,2326,1984,CAN,Canada,56.130366,-106.346771,Drought,20,Very Low Risk
1327,2327,2011,NPL,Nepal,28.394857,84.124008,Landslide,13,Medium Risk
1328,2328,2019,GBR,United Kingdom,55.378051,-3.435973,Extreme temperature ,20,Low Risk
1329,2329,1969,JPN,Japan,36.204824,138.252924,Storm,72,Very High Risk
1330,2330,2000,IND,India,20.593684,78.96288,Drought,20,Medium Risk
1331,2331,2008,PAN,Panama,8.537981,-80.782127,Flood,16,Medium Risk
1332,2332,1992,VNM,Vietnam,14.058324,108.277199,Storm,14,Very High Risk
1333,2333,2005,TKL,Tokelau,-8.967363,-171.855881,Storm,20,
1334,2334,1970,KOR,South Korea,35.907757,127.766922,Flood,28,Low Risk
1335,2335,1995,NOR,Norway,60.472024,8.468946,Flood,1,Very Low Risk
1336,2336,2005,CHL,Chile,-35.675147,-71.542969,Earthquake,11,Very High Risk
1337,2337,1998,USA,United States,37.09024,-95.712891,Storm,1,Low Risk
1338,2338,2014,CHN,China,35.86166,104.195397,Flood,66,Medium Risk
1339,2339,1980,IRN,Iran,32.427908,53.688046,Earthquake,26,Low Risk
1340,2340,2007,COL,Colombia,4.570868,-74.297333,Flood,35,Medium Risk
1341,2341,1984,IND,India,20.593684,78.96288,Extreme temperature ,290,Medium Risk
1342,2342,2001,MYS,Malaysia,4.210484,101.975766,Flood,20,Medium Risk
1343,2343,2010,BGD,Bangladesh,23.684994,90.356331,Landslide,66,Very High Risk
1344,2344,2003,IRN,Iran,32.427908,53.688046,Flood,20,Low Risk
1345,2345,1986,TUR,Turkey,38.963745,35.243322,Earthquake,15,Low Risk
1346,2346,2000,NER,Niger,17.607789,8.081666,Epidemic,47,Very High Risk
1347,2347,1963,DOM,Dominican Republic,18.735693,-70.162651,Storm,400,Very High Risk
1348,2348,1998,USA,United States,37.09024,-95.712891,Storm,20,Low Risk
1349,2349,1972,PER,Peru,-9.189967,-75.015152,Earthquake,12,Medium Risk
1350,2350,2013,ROU,Romania,45.943161,24.96676,Flood,9,Medium Risk
1351,2351,2004,EGY,Egypt,26.820553,30.802498,Epidemic,20,Very Low Risk
1352,2352,2001,VUT,Vanuatu,-15.376706,166.959158,Storm,1,Very High Risk
1353,2353,2012,IDN,Indonesia,-0.789275,113.921327,Earthquake,7,Very High Risk
1354,2354,1985,BOL,Bolivia,-16.290154,-63.588653,Flood,20,Low Risk
1355,2355,2005,THA,Thailand,15.870032,100.992541,Flood,55,Medium Risk
1356,2356,1964,YUG,Yugoslavia,0.0,0.0,Flood,20,
1357,2357,2006,ETH,Ethiopia,9.145,40.489673,Flood,2,Medium Risk
1358,2358,2012,MDG,Madagascar,-18.766947,46.869107,Storm,77,Very High Risk
1359,2359,2014,HTI,Haiti,18.971187,-72.285215,Epidemic,20,Very High Risk
1360,2360,2009,ITA,Italy,41.87194,12.56738,Storm,3,Low Risk
1361,2361,1966,JPN,Japan,36.204824,138.252924,Storm,44,Very High Risk
1362,2362,2005,USA,United States,37.09024,-95.712891,Flood,9,Low Risk
1363,2363,1976,NCL,New Caledonia,-20.904305,165.618042,Storm,20,
1364,2364,1984,BEL,Belgium,50.503887,4.469936,Flood,20,Very Low Risk
